,PlayerID,Player,Position,Team,Age,ATOI,Gper1kChunk,A1per1kChunk,A2per1kChunk
228,8473468,Eric Gryba,D,NJD,27,18.0102073484946,0.7196734263969242,1.3492412057997925,1.9384786449800464
229,8474589,Tyler Ennis,R,OTT,26,18.007279499488845,5.772904243027083,5.126962584309253,4.309884058595326
230,8476292,Ondrej Palat,L,NJD,24,17.97373098457979,7.00327480465816,7.684010090347352,4.365323010239236
231,8473463,Leo Komarov,R,NYI,28,17.952000137554197,7.0469397696604705,2.925007021003694,3.9433154106736508
232,8475151,Kyle Palmieri,C,NYI,24,17.95147720899198,10.2717447129045,5.478263846882401,3.76630639473165
233,8473544,Derick Brassard,C,OTT,28,17.932250718970238,9.363595160396276,6.310206429011882,4.546415724145082
234,8468513,Nick Schultz,D,PHI,33,17.92795633123778,0.35280986281074606,0.6946673270770876,2.401968322167884
235,8471226,Drew Stafford,R,NJD,30,17.915889608445124,7.4564785938142695,3.6491582342970026,2.538588081278321
236,8462196,Stephane Robidas,D,TOR,38,17.889224285879894,1.070784568786621,1.5738530158996582,2.114673376083374
237,8476389,Vincent Trocheck,C,NYR,22,17.877547698455054,8.932248279451853,6.1016206390534675,4.0847113353593425
238,8474715,Cam Atkinson,R,PHI,26,17.85741048283416,9.356065543610537,6.566975248592634,2.432490973702742
239,8476459,Mika Zibanejad,C,NYR,22,17.85481169156827,7.301223578420943,5.575579380039726,4.855586289019997
240,8474586,Jordan Eberle,R,SEA,25,17.824702625032767,9.780997391959168,5.273596960314606,4.133029300151081
241,8471691,Martin Hanzal,C,DAL,28,17.812660806744812,5.979815987283976,6.177747415044525,5.703140866176951
242,8471269,Nicklas Grossmann,D,CGY,30,17.797412153763204,1.341892753313798,1.1298878129113907,1.242854606250818
